crop,soil_type,season,ph_min,ph_max,nitrogen_req,phosphorus_req,potassium_req,rainfall_min_mm,rainfall_max_mm,temp_min_c,temp_max_c,irrigation_type,yield_ton_per_acre,cost_rs_per_acre,price_rs_per_ton,profit_rs_per_acre,risk_score,climate_score
Coconut,Loamy,Summer,5.6,7.5,75,80,63,346,1254,17,32,Rainfed,2.45,13766.0,35059.0,72128.0,0.23,0.69
Coconut,Loamy,All,5.3,7.3,120,61,136,422,1201,13,28,Sprinkler,2.38,13766.0,35059.0,69674.0,0.27,0.84
Coconut,Clay,Kharif,5.3,7.4,88,37,122,694,1598,14,27,Sprinkler,2.95,13766.0,35059.0,89657.0,0.38,0.67
Coconut,Clay,Rabi,5.5,7.3,70,57,101,426,836,19,34,Drip,3.14,13766.0,35059.0,96318.0,0.5,0.73
Coconut,Clay,Summer,5.4,7.6,157,88,63,374,834,19,30,Sprinkler,2.31,13766.0,35059.0,67219.0,0.29,0.79
Coconut,Clay,All,5.4,6.6,105,83,78,778,1541,19,33,Flood,2.39,13766.0,35059.0,70024.0,0.13,0.75
Coconut,Silty,Kharif,6.0,7.4,161,75,69,460,782,12,24,Rainfed,2.57,13766.0,35059.0,76335.0,0.5,0.62
Coconut,Silty,Rabi,5.8,6.9,180,88,54,365,663,21,37,Drip,2.22,13766.0,35059.0,64064.0,0.43,0.62
Coconut,Silty,Summer,5.1,8.0,110,56,75,423,859,13,27,Sprinkler,3.09,13766.0,35059.0,94565.0,0.18,0.79
Coconut,Silty,All,5.3,6.8,138,46,89,615,832,12,23,Sprinkler,3.05,13766.0,35059.0,93163.0,0.16,0.69
Coconut,Peaty,Kharif,5.4,6.9,82,42,137,412,898,11,21,Drip,2.9,13766.0,35059.0,87904.0,0.32,0.9
Coconut,Peaty,Rabi,5.8,7.2,99,32,128,341,959,21,38,Flood,2.34,13766.0,35059.0,68271.0,0.54,0.9
Coconut,Peaty,Summer,5.8,6.5,109,46,132,644,1347,16,34,Sprinkler,2.52,13766.0,35059.0,74582.0,0.35,0.82
Coconut,Peaty,All,5.8,7.4,135,38,110,339,1154,21,37,Drip,3.03,13766.0,35059.0,92462.0,0.2,0.71
Arecanut,Sandy,Kharif,5.2,7.4,160,23,107,778,1554,13,24,Flood,3.83,15848.0,23941.0,75845.0,0.11,0.8
Arecanut,Sandy,Rabi,5.4,6.5,151,77,136,517,808,16,30,Sprinkler,3.14,15848.0,23941.0,59326.0,0.28,0.95
Arecanut,Sandy,Summer,5.5,6.8,172,87,123,400,637,16,31,Rainfed,3.89,15848.0,23941.0,77281.0,0.14,0.92
Arecanut,Sandy,All,5.1,7.5,52,52,30,568,1029,17,29,Sprinkler,3.02,15848.0,23941.0,56453.0,0.32,0.9
Arecanut,Loamy,Kharif,5.2,7.1,82,86,28,418,712,19,29,Drip,3.23,15848.0,23941.0,61480.0,0.34,0.75
Arecanut,Loamy,Rabi,5.2,6.5,90,29,28,695,998,14,26,Rainfed,3.92,15848.0,23941.0,77999.0,0.38,0.73
Arecanut,Loamy,Summer,5.2,7.3,87,51,120,304,837,12,26,Rainfed,3.53,15848.0,23941.0,68663.0,0.55,0.74
Arecanut,Loamy,All,5.2,7.2,73,50,130,611,1187,19,33,Flood,3.17,15848.0,23941.0,60044.0,0.19,0.64
Arecanut,Clay,Kharif,5.2,7.5,50,28,68,369,569,14,31,Flood,3.78,15848.0,23941.0,74648.0,0.3,0.79
Arecanut,Clay,Rabi,5.4,7.3,173,65,120,610,1401,21,37,Sprinkler,3.56,15848.0,23941.0,69381.0,0.3,0.78
Arecanut,Clay,Summer,5.5,7.7,92,29,96,488,993,11,27,Flood,3.35,15848.0,23941.0,64353.0,0.29,0.71
Arecanut,Clay,All,5.2,6.5,151,38,77,742,1546,22,34,Sprinkler,3.38,15848.0,23941.0,65071.0,0.17,0.92
Arecanut,Silty,Kharif,5.9,6.9,142,79,111,538,1118,13,30,Drip,3.41,15848.0,23941.0,65790.0,0.13,0.93
Arecanut,Silty,Rabi,5.9,7.9,115,67,26,479,1155,16,32,Rainfed,3.66,15848.0,23941.0,71775.0,0.28,0.78
Arecanut,Silty,Summer,5.5,7.9,162,28,65,469,867,14,32,Drip,2.84,15848.0,23941.0,52143.0,0.15,0.86
Arecanut,Silty,All,5.6,6.6,170,47,100,566,1146,10,27,Flood,3.29,15848.0,23941.0,62917.0,0.41,0.72
Arecanut,Peaty,Kharif,5.3,7.1,172,35,133,524,1500,17,33,Rainfed,3.76,15848.0,23941.0,74169.0,0.37,0.86
Arecanut,Peaty,Rabi,5.5,8.0,79,68,62,638,1569,17,31,Drip,3.02,15848.0,23941.0,56453.0,0.56,0.63
Arecanut,Peaty,Summer,5.4,7.1,50,25,58,306,642,13,29,Drip,3.41,15848.0,23941.0,65790.0,0.51,0.65
Arecanut,Peaty,All,5.5,6.9,93,20,28,383,621,14,31,Rainfed,3.13,15848.0,23941.0,59086.0,0.56,0.66
Coffee,Sandy,Kharif,5.8,7.0,135,80,53,595,1366,18,33,Sprinkler,4.92,26074.0,17483.0,59944.0,0.43,0.89
Coffee,Sandy,Rabi,5.6,7.5,102,48,124,311,955,17,31,Sprinkler,5.72,26074.0,17483.0,73931.0,0.25,0.94
Coffee,Sandy,Summer,6.0,6.6,116,52,33,721,1072,18,31,Drip,5.6,26074.0,17483.0,71833.0,0.22,0.92
Coffee,Sandy,All,5.9,7.5,169,66,72,680,1289,16,31,Sprinkler,4.05,26074.0,17483.0,44733.0,0.18,0.77
Coffee,Loamy,Kharif,5.9,6.6,120,27,75,507,1149,12,28,Flood,5.79,26074.0,17483.0,75154.0,0.27,0.73
Coffee,Loamy,Rabi,5.3,7.2,165,70,95,409,1024,16,29,Sprinkler,4.36,26074.0,17483.0,50153.0,0.5,0.72
Coffee,Loamy,Summer,5.6,7.4,61,32,30,342,1297,10,22,Flood,4.85,26074.0,17483.0,58720.0,0.15,0.94
Coffee,Loamy,All,5.8,7.5,53,20,80,390,623,12,26,Sprinkler,5.21,26074.0,17483.0,65014.0,0.56,0.84
Coffee,Clay,Kharif,5.7,6.6,82,59,62,351,590,19,30,Rainfed,5.09,26074.0,17483.0,62916.0,0.51,0.67
Coffee,Clay,Rabi,5.2,7.1,165,33,54,603,1101,19,37,Rainfed,5.51,26074.0,17483.0,70259.0,0.24,0.62
Coffee,Clay,Summer,5.6,6.9,171,32,83,610,1039,21,35,Rainfed,4.66,26074.0,17483.0,55398.0,0.27,0.66
Coffee,Clay,All,5.5,7.2,170,59,57,634,1556,16,32,Drip,5.44,26074.0,17483.0,69035.0,0.52,0.83
Coffee,Silty,Kharif,5.2,7.2,79,24,30,330,1131,11,23,Rainfed,5.83,26074.0,17483.0,75854.0,0.16,0.85
Coffee,Silty,Rabi,5.3,7.0,121,50,111,546,1191,16,27,Sprinkler,5.71,26074.0,17483.0,73756.0,0.2,0.77
Coffee,Silty,Summer,5.0,6.7,89,64,28,325,557,22,36,Flood,4.25,26074.0,17483.0,48230.0,0.35,0.83
Coffee,Silty,All,5.4,7.6,122,77,37,717,1251,21,37,Sprinkler,5.75,26074.0,17483.0,74455.0,0.48,0.9
Coffee,Peaty,Kharif,5.2,7.8,82,52,73,347,1045,15,27,Rainfed,5.61,26074.0,17483.0,72007.0,0.22,0.81
Coffee,Peaty,Rabi,6.0,7.9,86,73,24,694,903,20,35,Sprinkler,5.45,26074.0,17483.0,69210.0,0.29,0.6
Coffee,Peaty,Summer,5.5,7.7,168,45,47,375,915,20,38,Sprinkler,4.92,26074.0,17483.0,59944.0,0.54,0.95
Coffee,Peaty,All,5.6,7.4,151,25,78,793,1729,19,37,Sprinkler,4.94,26074.0,17483.0,60294.0,0.48,0.62
Tea,Sandy,Kharif,5.8,7.2,146,79,137,752,1575,19,32,Sprinkler,3.59,24930.0,31552.0,88342.0,0.21,0.69
Tea,Sandy,Rabi,5.9,7.8,98,52,70,435,639,18,31,Rainfed,2.81,24930.0,31552.0,63731.0,0.51,0.68
Tea,Sandy,Summer,5.0,6.6,59,55,88,716,1475,16,26,Sprinkler,3.5,24930.0,31552.0,85502.0,0.43,0.77
Tea,Sandy,All,5.6,7.3,113,34,129,420,1018,18,33,Drip,3.22,24930.0,31552.0,76668.0,0.2,0.84
Tea,Loamy,Kharif,5.1,7.5,162,22,32,366,1333,21,35,Drip,3.36,24930.0,31552.0,81085.0,0.44,0.75
Tea,Loamy,Rabi,5.9,6.8,81,66,32,691,1186,14,32,Rainfed,2.63,24930.0,31552.0,58052.0,0.18,0.64
Tea,Loamy,Summer,5.9,7.9,56,54,42,358,1341,17,32,Rainfed,3.16,24930.0,31552.0,74775.0,0.52,0.79
Tea,Loamy,All,5.5,7.2,111,30,65,703,997,15,27,Flood,3.55,24930.0,31552.0,87080.0,0.37,0.69
Tea,Clay,Kharif,5.0,7.9,62,28,40,374,924,12,30,Drip,3.14,24930.0,31552.0,74144.0,0.56,0.82
Tea,Clay,Rabi,5.0,7.8,150,33,123,562,1556,22,38,Drip,2.74,24930.0,31552.0,61523.0,0.41,0.77
Tea,Clay,Summer,5.6,7.5,98,83,91,694,1362,16,31,Sprinkler,2.78,24930.0,31552.0,62785.0,0.12,0.76
Tea,Clay,All,5.0,7.0,135,63,73,683,890,15,32,Rainfed,2.7,24930.0,31552.0,60261.0,0.15,0.78
Tea,Silty,Kharif,5.8,7.4,161,83,90,582,1525,22,37,Rainfed,3.32,24930.0,31552.0,79823.0,0.12,0.89
Tea,Silty,Rabi,5.3,7.0,148,57,24,739,1048,10,24,Drip,3.41,24930.0,31552.0,82663.0,0.51,0.95
Tea,Silty,Summer,5.3,7.8,59,87,66,338,1048,14,28,Flood,2.56,24930.0,31552.0,55843.0,0.59,0.71
Tea,Silty,All,5.7,7.8,174,32,66,358,655,14,29,Sprinkler,3.65,24930.0,31552.0,90235.0,0.19,0.67
Tea,Peaty,Kharif,5.8,6.8,110,59,127,689,1452,22,40,Rainfed,3.56,24930.0,31552.0,87395.0,0.37,0.8
Tea,Peaty,Rabi,5.7,6.9,116,32,134,506,1476,10,24,Flood,2.65,24930.0,31552.0,58683.0,0.27,0.86
Tea,Peaty,Summer,5.1,6.6,41,33,134,544,787,17,32,Flood,3.22,24930.0,31552.0,76668.0,0.23,0.81
Tea,Peaty,All,5.6,7.7,60,62,41,394,1258,19,30,Rainfed,3.13,24930.0,31552.0,73828.0,0.46,0.64
Rubber,Sandy,Kharif,5.2,7.1,173,54,93,706,1653,22,35,Flood,5.29,26426.0,51464.0,245821.0,0.13,0.67
Rubber,Sandy,Rabi,5.7,6.8,175,57,64,369,983,19,35,Sprinkler,4.71,26426.0,51464.0,215971.0,0.41,0.91
Rubber,Sandy,Summer,5.7,6.9,167,20,34,507,1311,13,27,Drip,5.35,26426.0,51464.0,248909.0,0.51,0.8
Rubber,Sandy,All,6.0,6.9,50,49,51,681,928,21,32,Flood,4.43,26426.0,51464.0,201561.0,0.21,0.94
Rubber,Loamy,Kharif,5.6,7.5,68,21,72,354,903,13,30,Drip,4.46,26426.0,51464.0,203105.0,0.42,0.64
Rubber,Loamy,Rabi,5.4,8.0,136,86,107,440,1094,20,33,Drip,4.58,26426.0,51464.0,209281.0,0.28,0.9
Rubber,Loamy,Summer,5.9,7.5,165,82,55,523,773,14,24,Flood,5.11,26426.0,51464.0,236557.0,0.13,0.91
Rubber,Loamy,All,5.1,7.2,114,46,72,356,850,12,26,Sprinkler,4.52,26426.0,51464.0,206193.0,0.48,0.77
Rubber,Clay,Kharif,5.8,6.6,156,64,58,629,1058,17,30,Sprinkler,5.89,26426.0,51464.0,276699.0,0.58,0.69
Rubber,Clay,Rabi,5.5,7.2,74,22,119,420,1280,17,33,Drip,6.2,26426.0,51464.0,292653.0,0.38,0.82
Rubber,Clay,Summer,5.1,6.9,134,86,52,653,954,14,32,Sprinkler,5.7,26426.0,51464.0,266921.0,0.11,0.8
Rubber,Clay,All,5.9,6.9,112,52,123,425,1400,20,38,Drip,5.45,26426.0,51464.0,254055.0,0.59,0.6
Rubber,Silty,Kharif,6.0,7.0,147,63,20,546,944,12,23,Sprinkler,5.65,26426.0,51464.0,264348.0,0.31,0.84
Rubber,Silty,Rabi,5.3,6.8,142,65,32,494,1177,19,32,Drip,4.83,26426.0,51464.0,222147.0,0.53,0.72
Rubber,Silty,Summer,5.8,7.3,166,49,75,790,1565,10,21,Rainfed,5.32,26426.0,51464.0,247365.0,0.17,0.74
Rubber,Silty,All,5.0,7.2,176,29,33,648,1409,17,29,Drip,5.68,26426.0,51464.0,265892.0,0.21,0.63
Rubber,Peaty,Kharif,5.3,7.9,144,35,55,629,1431,17,30,Rainfed,4.86,26426.0,51464.0,223691.0,0.22,0.64
Rubber,Peaty,Rabi,5.8,7.7,177,50,25,543,1448,14,32,Drip,5.52,26426.0,51464.0,257658.0,0.45,0.6
Rubber,Peaty,Summer,5.8,7.7,95,72,133,469,771,11,29,Drip,6.07,26426.0,51464.0,285963.0,0.24,0.75
Rubber,Peaty,All,5.3,7.0,155,41,23,678,977,20,30,Sprinkler,4.55,26426.0,51464.0,207737.0,0.51,0.68
Cashew,Sandy,Kharif,5.2,6.9,55,77,48,616,953,10,21,Drip,1.63,30336.0,20611.0,3259.0,0.48,0.87
Cashew,Sandy,Rabi,5.8,7.1,56,40,80,493,700,12,27,Rainfed,1.75,30336.0,20611.0,5732.0,0.44,0.91
Cashew,Sandy,Summer,5.1,7.6,94,29,39,512,823,16,29,Drip,1.56,30336.0,20611.0,1816.0,0.36,0.79
Cashew,Sandy,All,5.7,7.9,124,77,40,724,1532,18,31,Flood,1.67,30336.0,20611.0,4084.0,0.41,0.88
Cashew,Loamy,Kharif,5.3,6.9,94,22,45,507,1009,16,34,Flood,2.02,30336.0,20611.0,11297.0,0.54,0.64
Cashew,Loamy,Rabi,5.7,7.9,98,88,129,357,1130,17,33,Drip,1.42,30336.0,20611.0,-1069.0,0.19,0.91
Cashew,Loamy,Summer,5.8,6.9,52,85,129,610,1366,11,24,Rainfed,1.61,30336.0,20611.0,2847.0,0.37,0.69
Cashew,Loamy,All,5.3,6.7,85,25,74,551,961,12,25,Rainfed,1.74,30336.0,20611.0,5526.0,0.41,0.63
Cashew,Clay,Kharif,5.7,7.3,122,78,41,648,1130,15,25,Rainfed,1.91,30336.0,20611.0,9030.0,0.49,0.87
Cashew,Clay,Rabi,5.7,7.8,47,30,61,384,1359,21,32,Rainfed,1.86,30336.0,20611.0,8000.0,0.34,0.88
Cashew,Clay,Summer,5.4,7.8,135,27,120,622,1588,19,29,Drip,2.06,30336.0,20611.0,12122.0,0.26,0.84
Cashew,Clay,All,5.8,7.3,114,57,53,381,668,18,30,Flood,1.58,30336.0,20611.0,2229.0,0.36,0.87
Cashew,Silty,Kharif,5.2,7.7,113,84,99,703,946,15,31,Flood,1.41,30336.0,20611.0,-1275.0,0.32,0.61
Cashew,Silty,Rabi,5.6,6.5,106,51,68,476,1327,15,26,Sprinkler,1.88,30336.0,20611.0,8412.0,0.24,0.65
Cashew,Silty,Summer,5.4,6.7,145,39,122,437,1160,13,28,Sprinkler,1.84,30336.0,20611.0,7587.0,0.28,0.89
Cashew,Silty,All,5.8,7.1,50,90,111,320,1160,17,27,Flood,1.52,30336.0,20611.0,992.0,0.31,0.9
Cashew,Peaty,Kharif,5.6,7.4,44,87,43,364,630,10,24,Rainfed,2.02,30336.0,20611.0,11297.0,0.53,0.69
Cashew,Peaty,Rabi,5.5,7.8,175,20,53,620,1570,14,26,Flood,1.72,30336.0,20611.0,5114.0,0.57,0.78
Cashew,Peaty,Summer,5.4,7.6,175,28,71,437,885,12,23,Drip,1.86,30336.0,20611.0,8000.0,0.41,0.7
Cashew,Peaty,All,5.2,7.4,118,72,58,381,602,13,29,Drip,1.64,30336.0,20611.0,3465.0,0.46,0.78
Almond,Sandy,Kharif,5.1,7.8,139,57,100,499,859,15,30,Sprinkler,2.95,29014.0,26860.0,50223.0,0.12,0.74
Almond,Sandy,Rabi,5.2,7.5,127,89,107,395,895,13,23,Rainfed,2.54,29014.0,26860.0,39211.0,0.25,0.88
Almond,Sandy,Summer,5.9,7.3,175,84,137,770,993,22,35,Rainfed,2.43,29014.0,26860.0,36256.0,0.38,0.78
Almond,Sandy,All,5.2,8.0,124,37,79,612,1525,10,25,Rainfed,2.35,29014.0,26860.0,34107.0,0.42,0.95
Almond,Loamy,Kharif,5.3,6.8,95,46,117,721,1284,13,31,Sprinkler,2.66,29014.0,26860.0,42434.0,0.54,0.64
Almond,Loamy,Rabi,5.7,7.7,66,31,32,664,1478,17,35,Flood,2.8,29014.0,26860.0,46194.0,0.49,0.79
Almond,Loamy,Summer,5.6,6.8,63,45,83,410,747,16,31,Drip,2.1,29014.0,26860.0,27392.0,0.3,0.61
Almond,Loamy,All,5.1,6.6,169,83,117,792,1327,16,27,Flood,3.04,29014.0,26860.0,52641.0,0.53,0.87
Almond,Clay,Kharif,5.7,7.3,42,21,136,394,807,10,20,Rainfed,2.4,29014.0,26860.0,35450.0,0.31,0.79
Almond,Clay,Rabi,5.8,7.3,43,51,108,493,1034,17,34,Sprinkler,2.8,29014.0,26860.0,46194.0,0.51,0.81
Almond,Clay,Summer,6.0,7.9,40,47,70,488,1312,22,37,Drip,2.97,29014.0,26860.0,50760.0,0.14,0.81
Almond,Clay,All,5.8,7.8,113,33,89,449,880,13,29,Flood,2.41,29014.0,26860.0,35719.0,0.11,0.65
Almond,Silty,Kharif,6.0,6.8,80,47,97,608,1325,12,23,Drip,2.52,29014.0,26860.0,38673.0,0.27,0.75
Almond,Silty,Rabi,5.1,7.9,115,36,86,574,1191,21,31,Sprinkler,2.7,29014.0,26860.0,43508.0,0.49,0.72
Almond,Silty,Summer,5.5,7.1,151,25,86,655,953,11,23,Flood,2.86,29014.0,26860.0,47806.0,0.11,0.61
Almond,Silty,All,5.2,8.0,173,46,66,499,1106,19,30,Rainfed,2.45,29014.0,26860.0,36793.0,0.44,0.63
Almond,Peaty,Kharif,5.9,6.8,84,47,52,759,1307,15,25,Flood,2.58,29014.0,26860.0,40285.0,0.19,0.8
Almond,Peaty,Rabi,5.5,7.8,148,38,99,407,1144,14,28,Rainfed,2.17,29014.0,26860.0,29272.0,0.25,0.79
Almond,Peaty,Summer,5.8,8.0,89,63,58,421,1109,20,38,Drip,2.47,29014.0,26860.0,37330.0,0.21,0.83
Almond,Peaty,All,5.6,6.7,66,67,77,653,1563,10,20,Sprinkler,3.08,29014.0,26860.0,53715.0,0.39,0.62
Walnut,Sandy,Kharif,5.7,7.2,105,41,71,687,1499,21,37,Flood,3.38,33244.0,39556.0,100456.0,0.43,0.89
Walnut,Sandy,Rabi,5.6,7.6,156,31,133,567,1069,12,30,Sprinkler,3.04,33244.0,39556.0,87007.0,0.42,0.8
Walnut,Sandy,Summer,5.1,7.3,115,22,118,556,1073,19,32,Drip,3.41,33244.0,39556.0,101643.0,0.15,0.89
Walnut,Sandy,All,5.8,6.8,76,75,71,588,1361,10,26,Rainfed,3.52,33244.0,39556.0,105994.0,0.34,0.74
Walnut,Loamy,Kharif,5.1,7.6,47,76,42,683,1104,14,32,Drip,2.97,33244.0,39556.0,84238.0,0.21,0.83
Walnut,Loamy,Rabi,5.6,7.0,102,86,37,636,1410,22,32,Sprinkler,3.33,33244.0,39556.0,98478.0,0.55,0.94
Walnut,Loamy,Summer,5.9,6.7,76,75,63,315,1077,22,34,Flood,3.05,33244.0,39556.0,87402.0,0.28,0.84
Walnut,Loamy,All,5.4,6.9,180,68,93,493,1045,16,27,Drip,2.38,33244.0,39556.0,60900.0,0.34,0.75
Walnut,Clay,Kharif,5.7,7.5,77,44,123,570,1091,19,34,Rainfed,2.65,33244.0,39556.0,71580.0,0.2,0.69
Walnut,Clay,Rabi,5.5,6.9,119,85,54,620,861,10,22,Flood,3.24,33244.0,39556.0,94918.0,0.1,0.83
Walnut,Clay,Summer,5.5,7.4,139,28,27,359,1340,16,34,Drip,2.45,33244.0,39556.0,63669.0,0.43,0.89
Walnut,Clay,All,5.3,8.0,46,26,28,492,1232,10,24,Rainfed,2.7,33244.0,39556.0,73558.0,0.4,0.9
Walnut,Silty,Kharif,5.3,7.2,85,86,45,746,1542,17,33,Drip,2.42,33244.0,39556.0,62482.0,0.28,0.82
Walnut,Silty,Rabi,5.3,7.8,152,76,96,444,1044,12,22,Flood,3.4,33244.0,39556.0,101247.0,0.46,0.87
Walnut,Silty,Summer,5.4,6.7,75,64,22,584,878,21,38,Flood,3.45,33244.0,39556.0,103225.0,0.56,0.94
Walnut,Silty,All,5.6,7.9,57,53,22,503,1239,20,38,Sprinkler,2.44,33244.0,39556.0,63273.0,0.2,0.67
Walnut,Peaty,Kharif,5.2,7.9,120,65,111,776,1151,13,28,Flood,2.49,33244.0,39556.0,65251.0,0.37,0.63
Walnut,Peaty,Rabi,5.0,7.8,82,33,30,608,975,10,26,Rainfed,2.62,33244.0,39556.0,70393.0,0.31,0.89
Walnut,Peaty,Summer,6.0,7.0,159,83,89,593,1146,16,27,Drip,2.61,33244.0,39556.0,69998.0,0.14,0.83
Walnut,Peaty,All,5.3,6.9,52,41,130,596,1126,10,22,Flood,2.7,33244.0,39556.0,73558.0,0.12,0.89
Pistachio,Sandy,Kharif,5.5,7.5,66,70,80,573,883,12,29,Flood,3.9,9428.0,25669.0,90679.0,0.19,0.67
Pistachio,Sandy,Rabi,5.0,6.7,63,82,134,720,1523,18,30,Rainfed,3.84,9428.0,25669.0,89139.0,0.23,0.93
Pistachio,Sandy,Summer,5.4,7.4,127,82,120,674,1577,19,36,Drip,4.03,9428.0,25669.0,94016.0,0.53,0.68
Pistachio,Sandy,All,5.8,6.9,69,85,42,578,1475,15,31,Rainfed,3.42,9428.0,25669.0,78358.0,0.39,0.76
Pistachio,Loamy,Kharif,5.7,7.2,179,74,71,648,969,17,34,Rainfed,3.51,9428.0,25669.0,80668.0,0.57,0.68
Pistachio,Loamy,Rabi,5.4,7.7,77,21,66,691,893,16,34,Drip,3.05,9428.0,25669.0,68861.0,0.52,0.66
Pistachio,Loamy,Summer,5.6,7.0,80,31,70,647,1522,15,25,Sprinkler,3.71,9428.0,25669.0,85802.0,0.32,0.64
Pistachio,Loamy,All,5.3,7.4,58,86,103,694,1072,11,23,Sprinkler,3.76,9428.0,25669.0,87085.0,0.58,0.86
Pistachio,Clay,Kharif,6.0,7.3,176,54,50,520,1358,19,37,Sprinkler,4.07,9428.0,25669.0,95043.0,0.53,0.93
Pistachio,Clay,Rabi,5.1,7.9,124,24,97,654,1601,13,31,Flood,4.35,9428.0,25669.0,102230.0,0.4,0.84
Pistachio,Clay,Summer,5.5,6.9,73,58,132,610,1155,21,39,Rainfed,3.87,9428.0,25669.0,89909.0,0.24,0.76
Pistachio,Clay,All,5.5,7.2,49,76,31,482,865,13,31,Flood,3.58,9428.0,25669.0,82465.0,0.34,0.79
Pistachio,Silty,Kharif,6.0,6.8,155,55,68,699,978,19,30,Flood,3.65,9428.0,25669.0,84262.0,0.37,0.73
Pistachio,Silty,Rabi,5.1,7.4,151,84,83,667,1024,12,27,Drip,3.65,9428.0,25669.0,84262.0,0.47,0.88
Pistachio,Silty,Summer,5.5,7.5,40,71,102,395,1293,20,33,Sprinkler,3.0,9428.0,25669.0,67577.0,0.23,0.61
Pistachio,Silty,All,5.9,7.0,139,68,113,617,1156,20,37,Rainfed,2.97,9428.0,25669.0,66807.0,0.16,0.7
Pistachio,Peaty,Kharif,5.5,7.7,127,67,54,428,814,18,34,Flood,3.79,9428.0,25669.0,87855.0,0.2,0.72
Pistachio,Peaty,Rabi,5.8,6.9,103,37,107,572,1529,19,33,Flood,4.14,9428.0,25669.0,96839.0,0.21,0.93
Pistachio,Peaty,Summer,5.5,7.9,66,63,71,384,850,11,26,Drip,3.7,9428.0,25669.0,85545.0,0.27,0.95
Pistachio,Peaty,All,5.5,7.9,127,69,41,795,1584,12,28,Drip,4.19,9428.0,25669.0,98123.0,0.21,0.79
Date Palm,Sandy,Kharif,6.0,7.3,140,67,66,313,1174,17,35,Sprinkler,6.4,14036.0,29762.0,176444.0,0.57,0.8
Date Palm,Sandy,Rabi,5.0,7.0,164,56,125,433,862,10,23,Sprinkler,5.69,14036.0,29762.0,155313.0,0.16,0.84
Date Palm,Sandy,Summer,5.5,7.4,68,81,96,547,915,10,23,Sprinkler,5.59,14036.0,29762.0,152336.0,0.23,0.61
Date Palm,Sandy,All,5.8,6.8,118,31,61,450,1114,11,26,Sprinkler,4.76,14036.0,29762.0,127634.0,0.21,0.66
Date Palm,Loamy,Kharif,5.6,6.8,147,80,113,733,1470,11,24,Flood,5.29,14036.0,29762.0,143408.0,0.26,0.61
Date Palm,Loamy,Rabi,5.6,7.9,78,33,56,786,1774,22,33,Rainfed,6.01,14036.0,29762.0,164837.0,0.19,0.73
Date Palm,Loamy,Summer,5.5,8.0,174,80,91,330,1149,21,33,Flood,4.34,14036.0,29762.0,115133.0,0.28,0.68
Date Palm,Loamy,All,5.5,7.3,129,71,40,755,1095,15,33,Flood,5.23,14036.0,29762.0,141622.0,0.58,0.9
Date Palm,Clay,Kharif,5.6,7.1,155,88,76,443,948,12,24,Flood,5.85,14036.0,29762.0,160075.0,0.36,0.94
Date Palm,Clay,Rabi,5.9,6.9,126,74,66,707,1231,22,36,Drip,5.41,14036.0,29762.0,146979.0,0.25,0.82
Date Palm,Clay,Summer,5.1,6.6,149,62,23,369,575,10,20,Drip,6.06,14036.0,29762.0,166325.0,0.29,0.68
Date Palm,Clay,All,5.6,6.8,100,36,102,749,1067,22,37,Sprinkler,4.48,14036.0,29762.0,119300.0,0.1,0.72
Date Palm,Silty,Kharif,5.0,6.8,148,43,107,351,841,14,28,Flood,5.16,14036.0,29762.0,139539.0,0.41,0.85
Date Palm,Silty,Rabi,5.1,7.9,96,74,77,760,1612,22,39,Sprinkler,5.72,14036.0,29762.0,156205.0,0.17,0.6
Date Palm,Silty,Summer,5.4,7.3,82,67,56,407,678,18,31,Drip,5.86,14036.0,29762.0,160372.0,0.5,0.64
Date Palm,Silty,All,5.1,7.8,72,45,97,373,1233,10,24,Rainfed,4.45,14036.0,29762.0,118407.0,0.47,0.91
Date Palm,Peaty,Kharif,5.5,7.1,165,40,46,667,1433,17,32,Rainfed,5.48,14036.0,29762.0,149062.0,0.48,0.74
Date Palm,Peaty,Rabi,5.7,7.5,85,43,135,479,1170,17,32,Sprinkler,5.94,14036.0,29762.0,162753.0,0.28,0.82
Date Palm,Peaty,Summer,5.5,7.1,48,61,38,616,908,18,35,Flood,6.27,14036.0,29762.0,172575.0,0.38,0.86
Date Palm,Peaty,All,5.4,7.3,86,76,35,630,1310,12,23,Flood,5.81,14036.0,29762.0,158884.0,0.2,0.88
Strawberry,Sandy,Kharif,6.0,7.9,47,61,43,388,746,19,32,Flood,5.93,25696.0,56438.0,308983.0,0.58,0.86
Strawberry,Sandy,Rabi,5.8,7.5,59,58,50,583,1346,12,25,Drip,4.78,25696.0,56438.0,244079.0,0.28,0.94
Strawberry,Sandy,Summer,5.8,7.8,178,46,60,584,1099,14,30,Rainfed,5.12,25696.0,56438.0,263268.0,0.42,0.86
Strawberry,Sandy,All,5.9,6.8,140,57,51,782,1002,19,34,Sprinkler,5.89,25696.0,56438.0,306725.0,0.39,0.93
Strawberry,Loamy,Kharif,5.5,7.6,69,43,134,528,1346,19,36,Rainfed,4.5,25696.0,56438.0,228276.0,0.19,0.62
Strawberry,Loamy,Rabi,5.1,6.9,159,87,136,554,1490,11,24,Flood,5.57,25696.0,56438.0,288665.0,0.51,0.65
Strawberry,Loamy,Summer,6.0,7.9,172,51,36,376,604,22,33,Drip,5.74,25696.0,56438.0,298259.0,0.3,0.88
Strawberry,Loamy,All,5.9,7.3,84,24,133,322,793,22,40,Flood,5.36,25696.0,56438.0,276813.0,0.57,0.91
